,5,10,20,30,100
2003-03-24,-155589.99999999994,26110.000000000226,29860.000000000095,-61030.00000000009,68419.99999999996
2003-03-25,-152349.99999999994,26110.000000000226,33100.00000000009,-61030.00000000009,65179.99999999996
2003-03-26,-153459.99999999994,26110.000000000226,31990.000000000095,-61030.00000000009,66289.99999999996
2003-03-27,-158319.99999999994,26110.000000000226,27130.00000000009,-61030.00000000009,71149.99999999996
2003-03-28,-158049.99999999994,26110.000000000226,27400.00000000009,-61030.00000000009,70879.99999999996
2003-03-31,-160539.99999999994,26110.000000000226,24910.000000000087,-61030.00000000009,73369.99999999996
2003-04-01,-157659.99999999994,26110.000000000226,27790.00000000009,-61030.00000000009,70489.99999999996
2003-04-02,-154599.99999999994,26110.000000000226,30850.00000000009,-61030.00000000009,67429.99999999996
2003-04-03,-154749.99999999994,26110.000000000226,30700.000000000087,-61030.00000000009,67579.99999999996
2003-04-04,-153549.99999999994,26110.000000000226,31900.000000000095,-61030.00000000009,66379.99999999996
2003-04-07,-152499.99999999994,26110.000000000226,32950.00000000009,-61030.00000000009,65329.99999999996
2003-04-08,-153159.99999999994,26110.000000000226,32290.00000000009,-61030.00000000009,65989.99999999996
2003-04-09,-156159.99999999994,26110.000000000226,29290.00000000009,-61030.00000000009,68989.99999999996
2003-04-10,-153189.99999999994,26110.000000000226,32260.0000000001,-61030.00000000009,66019.99999999996
2003-04-11,-154299.99999999994,26110.000000000226,31150.000000000095,-61030.00000000009,67129.99999999996
2003-04-14,-154149.99999999994,26110.000000000226,31300.0000000001,-61030.00000000009,66979.99999999996
2003-04-15,-155559.99999999994,26110.000000000226,29890.00000000009,-61030.00000000009,68389.99999999997
2003-04-16,-155559.99999999994,26110.000000000226,29890.00000000009,-61030.00000000009,68389.99999999997
2003-04-17,-158589.99999999994,26110.000000000226,26860.0000000001,-61030.00000000009,71419.99999999997
2003-04-21,-158659.99999999994,26010.000000000226,26680.0000000001,-61130.00000000009,71389.99999999997
2003-04-22,-151759.99999999994,32910.00000000024,41170.000000000124,-54230.00000000007,71389.99999999997
2003-04-23,-140259.9999999999,44410.00000000026,65320.00000000017,-42730.00000000005,71389.99999999997
2003-04-24,-140459.99999999994,44210.00000000023,64900.0000000001,-42930.00000000008,71389.99999999997
2003-04-25,-137959.99999999994,46710.00000000023,70150.0000000001,-40430.00000000008,71389.99999999997
2003-04-28,-130959.99999999991,53710.00000000026,84850.00000000016,-33430.00000000005,71389.99999999997
2003-04-29,-128059.99999999993,56610.000000000255,90940.00000000015,-30530.00000000006,71389.99999999997
2003-04-30,-131559.99999999994,53110.00000000024,83590.00000000012,-34030.00000000007,71389.99999999997
2003-05-01,-135359.99999999994,49310.00000000025,75610.00000000013,-37830.000000000065,71389.99999999997
2003-05-02,-131659.99999999994,53010.000000000255,83380.00000000015,-34130.00000000006,71389.99999999997
2003-05-05,-139959.99999999997,44710.00000000023,65950.0000000001,-42430.00000000007,71389.99999999997
2003-05-06,-133159.99999999997,51510.00000000023,80230.0000000001,-35630.00000000007,71389.99999999997
2003-05-07,-138159.99999999997,46510.00000000023,69730.0000000001,-40630.00000000007,71389.99999999997
2003-05-08,-144459.99999999997,40210.00000000024,56500.000000000124,-46930.000000000065,71389.99999999997
2003-05-09,-150259.99999999994,34410.000000000255,44320.00000000016,-52730.00000000005,71389.99999999997
2003-05-12,-147859.99999999997,36810.00000000024,49360.00000000013,-50330.000000000065,71389.99999999997
2003-05-13,-157759.99999999994,26910.000000000255,28570.000000000164,-60230.00000000005,71389.99999999997
2003-05-14,-164759.99999999997,19910.000000000226,13870.000000000104,-67230.00000000007,71389.99999999997
2003-05-15,-161059.99999999997,23610.000000000236,21640.000000000124,-63530.000000000065,71389.99999999997
2003-05-16,-161259.99999999997,23300.000000000236,21220.000000000124,-63630.000000000065,71359.99999999997
2003-05-19,-165859.99999999997,13640.000000000218,11560.000000000106,-63630.000000000065,72739.99999999997
2003-05-20,-165659.99999999997,14060.00000000021,11980.000000000096,-63630.000000000065,72679.99999999997
2003-05-21,-160760.0,24350.000000000175,22270.000000000065,-63630.000000000065,71209.99999999997
2003-05-22,-162560.0,20570.000000000182,18490.000000000073,-63630.000000000065,71749.99999999997
2003-05-23,-159760.0,26450.000000000204,24370.000000000095,-63630.000000000065,70909.99999999997
2003-05-27,-158360.0,29390.000000000215,27310.000000000106,-63630.000000000065,70489.99999999997
2003-05-28,-165760.00000000003,13850.000000000173,11770.000000000064,-63630.000000000065,72709.99999999997
2003-05-29,-161360.00000000003,23090.0000000002,21010.00000000009,-63630.000000000065,71389.99999999997
2003-05-30,-157360.00000000003,31490.00000000017,29410.000000000062,-63630.000000000065,70189.99999999997
2003-06-02,-146360.0,54590.000000000204,52510.00000000009,-63630.000000000065,66889.99999999997
2003-06-03,-147260.0,52700.000000000204,50620.00000000009,-63630.000000000065,67159.99999999997
2003-06-04,-152760.0,41150.00000000019,39070.00000000007,-63630.000000000065,68809.99999999997
2003-06-05,-145460.0,56480.0000000002,54400.00000000008,-63630.000000000065,66619.99999999997
2003-06-06,-139659.99999999997,68660.00000000023,66580.00000000012,-63630.000000000065,64879.99999999996
2003-06-09,-137459.99999999997,73280.0000000002,71200.00000000009,-63630.000000000065,64219.99999999996
2003-06-10,-136059.99999999997,76220.00000000022,74140.0000000001,-63630.000000000065,63799.99999999996
2003-06-11,-131759.99999999997,85250.00000000022,83170.0000000001,-63630.000000000065,62509.99999999996
2003-06-12,-139360.0,69290.00000000019,67210.00000000007,-63630.000000000065,64789.99999999997
2003-06-13,-148960.0,49130.000000000175,47050.00000000006,-63630.000000000065,67669.99999999997
2003-06-16,-146559.99999999997,54170.00000000022,52090.0000000001,-63630.000000000065,66949.99999999997
2003-06-17,-147459.99999999997,52280.00000000022,50200.0000000001,-63630.000000000065,67219.99999999997
2003-06-18,-147659.99999999997,51970.00000000022,49780.0000000001,-63660.000000000065,67219.99999999997
2003-06-19,-145959.99999999994,53670.00000000023,53350.00000000014,-63150.00000000006,67729.99999999997
2003-06-20,-154859.99999999994,44770.000000000226,34660.00000000013,-65820.00000000006,65059.99999999997
2003-06-23,-152859.99999999994,46770.00000000022,38860.00000000012,-65220.00000000006,65659.99999999997
2003-06-24,-148659.9999999999,50970.00000000023,47680.00000000015,-63960.00000000005,66919.99999999997
2003-06-25,-158459.9999999999,41170.00000000023,27100.000000000146,-66900.00000000006,63979.99999999997
2003-06-26,-150559.9999999999,49070.000000000226,43690.00000000013,-64530.00000000006,66349.99999999997
2003-06-27,-154059.99999999988,45570.00000000025,36340.000000000175,-65580.00000000006,65299.99999999998
2003-06-30,-162759.99999999988,36870.00000000024,18070.000000000153,-68190.00000000006,62689.99999999998
2003-07-01,-165559.99999999988,34070.000000000226,12190.00000000013,-69030.00000000006,61849.99999999998
2003-07-02,-163159.99999999985,36470.00000000025,17230.00000000017,-68310.00000000006,62569.999999999985
2003-07-03,-165259.99999999985,34370.00000000024,12820.000000000153,-68940.00000000006,61939.999999999985
2003-07-07,-162259.99999999985,37370.00000000025,19120.000000000167,-68040.00000000006,62839.999999999985
2003-07-08,-164259.99999999988,35370.00000000022,14920.000000000107,-68640.00000000007,62239.99999999998
2003-07-09,-171359.99999999985,28270.000000000247,10.000000000163709,-70770.00000000006,60109.999999999985
2003-07-10,-172759.99999999985,26870.00000000024,-2929.999999999848,-71190.00000000006,59689.999999999985
2003-07-11,-175559.99999999985,24070.00000000023,-8809.999999999873,-72030.00000000006,58849.999999999985
2003-07-14,-175559.99999999985,24070.00000000023,-8809.999999999873,-72030.00000000006,58849.999999999985
2003-07-15,-176159.99999999985,23470.00000000024,-10069.999999999845,-72210.00000000006,58669.99999999999
2003-07-16,-169159.99999999985,30470.000000000233,4630.00000000014,-70110.00000000006,60769.99999999999
2003-07-17,-172259.99999999985,27370.000000000247,-1879.9999999998327,-71040.00000000006,59840.0
2003-07-18,-172359.99999999985,27240.000000000247,-2119.9999999998327,-71070.00000000006,59840.0
2003-07-21,-172359.99999999985,26970.000000000247,-2389.999999999832,-71070.00000000006,60110.0
2003-07-22,-172359.99999999985,23160.000000000247,-6199.999999999831,-71070.00000000006,63920.0
2003-07-23,-172359.99999999985,23730.00000000025,-5629.999999999827,-71070.00000000006,63349.99999999999
2003-07-24,-172359.99999999985,25230.00000000025,-4129.999999999827,-71070.00000000006,61849.99999999999
2003-07-25,-172359.99999999985,25260.000000000244,-4099.999999999834,-71070.00000000006,61820.0
2003-07-28,-172359.99999999985,24960.00000000025,-4399.999999999827,-71070.00000000006,62119.99999999999
2003-07-29,-172359.99999999985,25260.000000000244,-4099.999999999834,-71070.00000000006,61820.0
2003-07-30,-172359.99999999985,26700.000000000244,-2659.999999999832,-71070.00000000006,60380.0
2003-07-31,-172359.99999999985,26520.000000000247,-2839.9999999998286,-71070.00000000006,60559.99999999999
2003-08-01,-172359.99999999985,31620.000000000247,2260.0000000001696,-71070.00000000006,55459.99999999999
2003-08-04,-172359.99999999985,30360.000000000255,1000.0000000001751,-71070.00000000006,56719.999999999985
2003-08-05,-172359.99999999985,31500.00000000025,2140.000000000172,-71070.00000000006,55579.999999999985
2003-08-06,-172359.99999999985,30150.000000000255,790.0000000001739,-71070.00000000006,56929.999999999985
2003-08-07,-172359.99999999985,32460.000000000244,3100.000000000162,-71070.00000000006,54620.0
2003-08-08,-172359.99999999985,31980.000000000255,2620.000000000172,-71070.00000000006,55099.99999999999
2003-08-11,-172359.99999999985,31470.00000000025,2110.000000000167,-71070.00000000006,55610.0
2003-08-12,-172359.99999999985,31230.000000000255,1870.000000000172,-71070.00000000006,55849.99999999999
2003-08-13,-172359.99999999985,28170.000000000255,-1189.9999999998267,-71070.00000000006,58909.99999999999
2003-08-14,-172359.99999999985,28860.000000000255,-499.9999999998255,-71070.00000000006,58219.99999999999
2003-08-15,-172359.99999999985,28740.000000000247,-619.9999999998336,-71070.00000000006,58340.0
2003-08-18,-172449.99999999985,28680.000000000247,-619.9999999998336,-71070.00000000006,58340.0
2003-08-19,-173439.99999999985,27690.00000000025,-949.9999999998319,-71070.00000000006,58670.0
2003-08-20,-170559.99999999985,30570.000000000255,10.000000000169052,-71070.00000000006,57710.0
2003-08-21,-162819.99999999985,38310.00000000025,2590.0000000001673,-71070.00000000006,55130.0
2003-08-22,-162909.99999999983,38220.00000000026,2560.0000000001733,-71070.00000000006,55159.99999999999
2003-08-25,-165069.99999999985,36060.00000000025,1840.0000000001673,-71070.00000000006,55880.0
2003-08-26,-163449.99999999985,37680.00000000025,2380.0000000001664,-71070.00000000006,55340.0
2003-08-27,-168939.99999999985,32190.000000000255,550.0000000001683,-71070.00000000006,57170.0
2003-08-28,-166059.99999999985,35070.000000000255,1510.0000000001692,-71070.00000000006,56210.0
2003-08-29,-165519.99999999985,35610.00000000024,1690.0000000001653,-71070.00000000006,56030.00000000001
2003-09-02,-183159.99999999983,17970.000000000266,-4189.999999999826,-71070.00000000006,61910.0
2003-09-03,-182169.99999999983,18960.000000000262,-3859.999999999828,-71070.00000000006,61580.0
2003-09-04,-186579.99999999985,14550.000000000244,-5329.9999999998345,-71070.00000000006,63050.00000000001
2003-09-05,-187569.99999999985,13560.00000000025,-5659.999999999833,-71070.00000000006,63380.00000000001
2003-09-08,-187029.99999999983,14100.00000000027,-5479.999999999825,-71070.00000000006,63200.0
2003-09-09,-184239.99999999983,16890.00000000026,-4549.999999999829,-71070.00000000006,62270.00000000001
2003-09-10,-182439.99999999983,18690.00000000025,-3949.9999999998313,-71070.00000000006,61670.00000000001
2003-09-11,-186759.99999999983,14370.000000000247,-5389.999999999833,-71070.00000000006,63110.00000000001
2003-09-12,-191709.99999999983,9420.00000000024,-7039.9999999998345,-71070.00000000006,64760.00000000001
2003-09-15,-193059.99999999983,8070.000000000253,-7489.99999999983,-71070.00000000006,65210.0
2003-09-16,-198189.99999999983,2940.00000000025,-9199.99999999983,-71070.00000000006,66920.0
2003-09-17,-202869.99999999983,-1739.9999999997463,-10759.999999999829,-71070.00000000006,68480.0
2003-09-18,-202889.99999999983,-1869.9999999997463,-10839.999999999829,-71180.00000000006,68450.0
2003-09-19,-204649.99999999983,-5389.999999999749,-12599.99999999983,-72940.00000000006,68450.0
2003-09-22,-202669.99999999983,-1429.9999999997553,-10619.999999999834,-70960.00000000006,68450.0
2003-09-23,-203879.99999999983,-3849.9999999997426,-11829.999999999829,-72170.00000000006,68450.0
2003-09-24,-192109.99999999983,19690.000000000266,-59.99999999982538,-60400.00000000006,68450.0
2003-09-25,-190789.99999999985,22330.00000000021,1260.0000000001464,-59080.00000000009,68450.0
2003-09-26,-192549.99999999983,18810.000000000287,-499.99999999981605,-60840.00000000005,68450.0
2003-09-29,-189799.99999999983,24310.000000000287,2250.0000000001837,-58090.00000000005,68450.0
2003-09-30,-181549.99999999983,40810.00000000029,10500.000000000184,-49840.00000000005,68450.0
2003-10-01,-178799.99999999983,46310.00000000029,13250.000000000184,-47090.00000000005,68450.0
2003-10-02,-174399.99999999985,55110.00000000026,17650.000000000167,-42690.000000000065,68450.0
2003-10-03,-168569.99999999985,66770.00000000029,23480.000000000182,-36860.00000000005,68450.0
2003-10-06,-166259.99999999988,71390.00000000023,25790.000000000153,-34550.00000000008,68450.0
2003-10-07,-165489.99999999988,72930.00000000023,26560.000000000156,-33780.00000000008,68450.0
2003-10-08,-170769.99999999988,62370.000000000226,21280.000000000153,-39060.00000000009,68450.0
2003-10-09,-157679.99999999988,88550.00000000026,34370.00000000017,-25970.000000000073,68450.0
2003-10-10,-147779.9999999999,108350.00000000023,44270.00000000015,-16070.00000000009,68450.0
2003-10-13,-147009.99999999988,109890.00000000032,45040.0000000002,-15300.000000000047,68450.0
2003-10-14,-148439.9999999999,107030.00000000026,43610.00000000017,-16730.000000000076,68450.0
2003-10-15,-149209.9999999999,105490.00000000026,42840.00000000017,-17500.00000000008,68450.0
2003-10-16,-151409.9999999999,101090.00000000028,40640.000000000175,-19700.000000000073,68450.0
2003-10-17,-151429.9999999999,101060.00000000028,40560.000000000175,-19720.000000000073,68450.0
2003-10-20,-154399.99999999994,94790.00000000025,39570.00000000017,-22690.00000000009,68450.0
2003-10-21,-155659.99999999994,92130.00000000023,39150.00000000017,-23950.000000000095,68450.0
2003-10-22,-158629.9999999999,85860.00000000026,38160.000000000175,-26920.00000000008,68450.0
2003-10-23,-155479.99999999994,92510.00000000022,39210.00000000017,-23770.0000000001,68450.0
2003-10-24,-156379.9999999999,90610.00000000026,38910.000000000175,-24670.00000000008,68450.0
2003-10-27,-157909.99999999994,87380.00000000023,38400.00000000017,-26200.000000000095,68450.0
2003-10-28,-160879.9999999999,81110.00000000026,37410.000000000175,-29170.00000000008,68450.0
2003-10-29,-166729.99999999994,68760.00000000022,35460.00000000017,-35020.0000000001,68450.0
2003-10-30,-170779.99999999994,60210.00000000023,34110.00000000017,-39070.000000000095,68450.0
2003-10-31,-165559.9999999999,71230.00000000026,35850.000000000175,-33850.00000000008,68450.0
2003-11-03,-166549.99999999994,69140.0000000002,35520.00000000017,-34840.00000000011,68450.0
2003-11-04,-167539.99999999994,67050.00000000022,35190.00000000017,-35830.0000000001,68450.0
2003-11-05,-154039.99999999994,95550.00000000022,39690.00000000017,-22330.000000000102,68450.0
2003-11-06,-155479.99999999994,92510.00000000022,39210.00000000017,-23770.000000000102,68450.0
2003-11-07,-150169.99999999994,103720.00000000022,40980.00000000017,-18460.000000000102,68450.0
2003-11-10,-149629.9999999999,104860.00000000026,41160.000000000175,-17920.00000000008,68450.0
2003-11-11,-147109.99999999994,110180.00000000022,42000.00000000017,-15400.000000000102,68450.0
2003-11-12,-147199.9999999999,109990.00000000026,41970.000000000175,-15490.000000000084,68450.0
2003-11-13,-142339.9999999999,120250.00000000025,43590.000000000175,-10630.000000000091,68450.0
2003-11-14,-139189.9999999999,126900.00000000028,44640.00000000018,-7480.000000000078,68450.0
2003-11-17,-143779.9999999999,117210.00000000025,43110.000000000175,-12070.000000000091,68450.0
2003-11-18,-143899.9999999999,117020.00000000025,43110.000000000175,-12070.000000000091,68420.0
2003-11-19,-142009.9999999999,117020.00000000025,41220.00000000017,-17740.000000000113,66529.99999999999
2003-11-20,-141349.9999999999,117020.00000000025,40560.00000000017,-19720.000000000102,65869.99999999999
2003-11-21,-140719.9999999999,117020.00000000025,39930.00000000017,-21610.00000000011,65239.999999999985
2003-11-24,-135559.9999999999,117020.00000000025,34770.00000000016,-37090.00000000013,60079.99999999998
2003-11-25,-135769.9999999999,117020.00000000025,34980.00000000016,-36460.00000000013,60289.99999999998
2003-11-26,-137749.9999999999,117020.00000000025,36960.00000000016,-30520.00000000013,62269.99999999998
2003-12-01,-136489.9999999999,117020.00000000025,35700.00000000017,-34300.00000000012,61009.999999999985
2003-12-02,-138949.9999999999,117020.00000000025,38160.00000000017,-26920.000000000113,63469.999999999985
2003-12-03,-139879.9999999999,117020.00000000025,39090.00000000016,-24130.000000000124,64399.99999999998
2003-12-04,-140479.9999999999,117020.00000000025,39690.00000000016,-22330.00000000013,64999.99999999998
2003-12-05,-139009.9999999999,117020.00000000025,38220.00000000017,-26740.000000000116,63529.999999999985
2003-12-08,-143089.9999999999,117020.00000000025,42300.00000000017,-14500.000000000122,67609.99999999999
2003-12-09,-141889.9999999999,117020.00000000025,41100.000000000175,-18100.00000000011,66409.99999999999
2003-12-10,-142369.9999999999,117020.00000000025,41580.000000000175,-16660.00000000011,66889.99999999999
2003-12-11,-142339.9999999999,117020.00000000025,41550.00000000017,-16750.000000000124,66859.99999999999
2003-12-12,-145939.9999999999,117020.00000000025,45150.000000000175,-5950.000000000098,70460.0
2003-12-15,-146809.9999999999,117020.00000000025,46020.000000000175,-3340.000000000106,71330.0
2003-12-16,-145939.9999999999,117020.00000000025,45150.000000000175,-5950.000000000098,70460.0
2003-12-17,-146059.9999999999,116840.00000000025,45090.000000000175,-5950.000000000098,70400.0
2003-12-18,-142549.9999999999,123860.00000000026,48600.00000000018,-2440.000000000093,73910.0
2003-12-19,-148759.99999999994,111440.00000000017,42390.00000000014,-8650.000000000136,67699.99999999996
2003-12-22,-158029.9999999999,92900.00000000022,33120.00000000016,-17920.000000000116,58429.99999999998
2003-12-23,-157579.9999999999,93800.00000000023,33570.00000000017,-17470.00000000011,58879.999999999985
2003-12-24,-149929.9999999999,109100.00000000026,41220.00000000018,-9820.000000000096,66530.0
2003-12-29,-153529.9999999999,101900.00000000029,37620.0000000002,-13420.000000000084,62930.000000000015
2003-12-30,-150109.99999999994,108740.0000000002,41040.00000000015,-10000.000000000124,66349.99999999997
2003-12-31,-151189.9999999999,106580.00000000025,39960.000000000175,-11080.0000000001,65269.99999999999
2004-01-05,-140119.99999999994,128720.00000000019,51030.000000000146,-10.00000000012733,76339.99999999997
2004-01-06,-140389.99999999994,128180.00000000017,50760.00000000014,-280.00000000013756,76069.99999999996
2004-01-07,-141109.9999999999,126740.0000000002,50040.00000000015,-1000.0000000001222,75349.99999999997
2004-01-08,-138139.99999999994,132680.00000000017,53010.00000000014,1969.9999999998622,78319.99999999996
2004-01-09,-135439.9999999999,138080.00000000026,55710.000000000175,4669.9999999999,81020.0
2004-01-12,-132109.99999999994,144740.0000000002,59040.00000000015,7999.999999999876,84349.99999999997
2004-01-13,-135619.99999999994,137720.0000000002,55530.000000000146,4489.999999999871,80839.99999999997
2004-01-14,-137599.99999999994,133760.00000000023,53550.00000000015,2509.999999999881,78859.99999999999
2004-01-15,-148939.9999999999,111080.00000000026,42210.000000000175,-8830.000000000102,67520.0
2004-01-16,-149029.9999999999,110900.00000000026,42120.000000000175,-8900.000000000102,67510.0
2004-01-20,-149029.9999999999,110900.00000000026,42120.000000000175,-7300.000000000093,73910.00000000003
2004-01-21,-149029.9999999999,110900.00000000026,42120.000000000175,-7920.000000000097,71430.00000000001
2004-01-22,-149029.9999999999,110900.00000000026,42120.000000000175,-7320.000000000103,73829.99999999999
2004-01-23,-149029.9999999999,110900.00000000026,42120.000000000175,-7860.000000000095,71670.00000000001
2004-01-26,-149029.9999999999,110900.00000000026,42120.000000000175,-8640.000000000096,68550.00000000001
2004-01-27,-149029.9999999999,110900.00000000026,42120.000000000175,-9400.000000000102,65509.99999999999
2004-01-28,-149029.9999999999,110900.00000000026,42120.000000000175,-10300.000000000093,61910.00000000003
2004-01-29,-149029.9999999999,110900.00000000026,42120.000000000175,-11680.000000000102,56389.99999999999
2004-01-30,-149029.9999999999,110900.00000000026,42120.000000000175,-11720.000000000095,56230.00000000002
2004-02-02,-149029.9999999999,110900.00000000026,42120.000000000175,-8960.000000000104,67269.99999999999
2004-02-03,-149029.9999999999,110900.00000000026,42120.000000000175,-10280.000000000096,61990.000000000015
2004-02-04,-149029.9999999999,110900.00000000026,42120.000000000175,-11940.0000000001,55350.0
2004-02-05,-149029.9999999999,110900.00000000026,42120.000000000175,-11580.000000000093,56790.00000000003
2004-02-06,-149029.9999999999,110900.00000000026,42120.000000000175,-12440.0000000001,53350.0
2004-02-09,-149029.9999999999,110900.00000000026,42120.000000000175,-11860.000000000095,55670.00000000002
2004-02-10,-149029.9999999999,110900.00000000026,42120.000000000175,-9900.000000000102,63510.0
2004-02-11,-149029.9999999999,110900.00000000026,42120.000000000175,-9500.000000000096,65110.00000000002
2004-02-12,-149029.9999999999,110900.00000000026,42120.000000000175,-9160.000000000093,66470.00000000003
2004-02-13,-149029.9999999999,110900.00000000026,42120.000000000175,-7720.000000000095,72230.00000000001
2004-02-17,-149029.9999999999,110900.00000000026,42120.000000000175,-6200.000000000098,78310.0
2004-02-18,-149029.9999999999,110880.00000000026,42100.000000000175,-6220.000000000098,78250.0
2004-02-19,-149029.9999999999,110620.00000000026,41840.00000000017,-6220.000000000098,78510.0
2004-02-20,-149029.9999999999,111540.00000000026,42760.00000000017,-6220.000000000098,77590.0
2004-02-23,-149029.9999999999,111800.00000000026,43020.000000000175,-6220.000000000098,77330.0
2004-02-24,-149029.9999999999,111840.00000000025,43060.00000000017,-6220.000000000098,77290.00000000001
2004-02-25,-149029.9999999999,110080.00000000026,41300.000000000175,-6220.000000000098,79050.0
2004-02-26,-149029.9999999999,109640.00000000026,40860.000000000175,-6220.000000000098,79490.0
2004-02-27,-149029.9999999999,108260.00000000025,39480.00000000017,-6220.000000000098,80870.00000000001
2004-03-01,-149029.9999999999,106380.00000000025,37600.000000000175,-6220.000000000098,82750.00000000001
2004-03-02,-149029.9999999999,106760.00000000025,37980.00000000017,-6220.000000000098,82370.00000000001
2004-03-03,-149029.9999999999,108640.00000000026,39860.000000000175,-6220.000000000098,80490.0
2004-03-04,-149029.9999999999,107120.00000000025,38340.00000000017,-6220.000000000098,82010.00000000001
2004-03-05,-149029.9999999999,105860.00000000026,37080.000000000175,-6220.000000000098,83270.0
2004-03-08,-149029.9999999999,107100.00000000026,38320.00000000017,-6220.000000000098,82030.0
2004-03-09,-149029.9999999999,107840.00000000026,39060.00000000016,-6220.000000000098,81290.0
2004-03-10,-149029.9999999999,108020.00000000026,39240.00000000017,-6220.000000000098,81110.0
2004-03-11,-149029.9999999999,106460.00000000026,37680.00000000017,-6220.000000000098,82670.0
2004-03-12,-149029.9999999999,107600.00000000026,38820.00000000017,-6220.000000000098,81530.0
2004-03-15,-149029.9999999999,105340.00000000026,36560.00000000016,-6220.000000000098,83790.0
2004-03-16,-149029.9999999999,105380.00000000026,36600.00000000017,-6220.000000000098,83750.0
2004-03-17,-149029.9999999999,103500.00000000026,34720.000000000175,-6220.000000000098,85630.0
2004-03-18,-149109.9999999999,103400.00000000026,34700.000000000175,-6220.000000000098,85630.0
2004-03-19,-147589.99999999994,104920.00000000025,34700.000000000175,-6220.000000000098,86010.0
2004-03-22,-151269.99999999988,101240.00000000029,34700.000000000175,-6220.000000000098,85090.00000000001
2004-03-23,-148229.9999999999,104280.00000000026,34700.000000000175,-6220.000000000098,85850.0
2004-03-24,-151109.9999999999,101400.00000000026,34700.000000000175,-6220.000000000098,85130.0
2004-03-25,-163029.99999999994,89480.00000000025,34700.000000000175,-6220.000000000098,82150.0
2004-03-26,-162469.99999999994,90040.00000000025,34700.000000000175,-6220.000000000098,82290.0
2004-03-29,-164229.99999999994,88280.00000000026,34700.000000000175,-6220.000000000098,81850.0
2004-03-30,-157429.99999999994,95080.00000000028,34700.000000000175,-6220.000000000098,83550.0
2004-03-31,-160789.99999999994,91720.00000000026,34700.000000000175,-6220.000000000098,82710.0
2004-04-01,-171429.99999999994,81080.00000000028,34700.000000000175,-6220.000000000098,80050.0
2004-04-02,-170469.99999999997,82040.00000000026,34700.000000000175,-6220.000000000098,80290.0
2004-04-05,-170549.99999999994,81960.00000000028,34700.000000000175,-6220.000000000098,80270.0
2004-04-06,-166389.9999999999,86120.0000000003,34700.000000000175,-6220.000000000098,81310.0
2004-04-07,-156629.9999999999,95880.00000000029,34700.000000000175,-6220.000000000098,83750.0
2004-04-08,-148709.99999999988,103800.0000000003,34700.000000000175,-6220.000000000098,85730.0
2004-04-12,-143509.99999999988,109000.00000000029,34700.000000000175,-6220.000000000098,87030.0
2004-04-13,-147989.9999999999,104520.00000000028,34700.000000000175,-6220.000000000098,85910.0
2004-04-14,-150069.99999999988,102440.00000000029,34700.000000000175,-6220.000000000098,85390.0
2004-04-15,-144629.99999999988,107880.00000000029,34700.000000000175,-6220.000000000098,86750.0
2004-04-16,-144729.99999999988,107720.00000000029,34620.000000000175,-6380.000000000098,86710.0
2004-04-19,-144269.99999999988,109560.00000000032,36460.000000000204,-2700.0000000000346,87170.00000000001
2004-04-20,-143589.99999999988,112280.00000000029,39180.000000000175,2739.9999999999063,87850.0
2004-04-21,-142149.99999999988,118040.00000000028,44940.00000000017,14259.999999999887,89290.0
2004-04-22,-144029.99999999988,110520.00000000029,37420.00000000019,-780.0000000000764,87410.0
2004-04-23,-143489.99999999988,112680.00000000032,39580.00000000021,3539.9999999999736,87950.0
2004-04-26,-144669.99999999988,107960.00000000029,34860.00000000018,-5900.000000000081,86770.0
2004-04-27,-145929.99999999988,102920.00000000032,29820.00000000022,-15980.000000000007,85510.00000000001
2004-04-28,-145809.99999999988,103400.00000000028,30300.00000000018,-15020.000000000084,85630.0
2004-04-29,-145569.99999999988,104360.00000000032,31260.000000000215,-13100.000000000011,85870.00000000001
2004-04-30,-145629.99999999988,104120.0000000003,31020.000000000204,-13580.00000000003,85810.00000000001
2004-05-03,-147449.99999999988,96840.00000000028,23740.000000000175,-28140.000000000087,83990.0
2004-05-04,-148969.99999999988,90760.00000000029,17660.00000000019,-40300.00000000006,82470.0
2004-05-05,-150189.99999999988,85880.00000000029,12780.000000000193,-50060.00000000005,81250.0
2004-05-06,-149809.99999999988,87400.00000000028,14300.000000000175,-47020.00000000009,81630.0
2004-05-07,-150889.99999999988,83080.00000000029,9980.000000000182,-55660.00000000007,80550.0
2004-05-10,-148969.99999999988,90760.00000000029,17660.00000000019,-40300.00000000006,82470.0
2004-05-11,-151409.99999999988,81000.0000000003,7900.000000000198,-59820.000000000044,80030.0
2004-05-12,-152789.99999999988,75480.00000000032,2380.0000000002165,-70860.0,78650.0
2004-05-13,-153469.99999999988,72760.00000000029,-339.9999999998108,-76300.00000000006,77970.0
2004-05-14,-154069.99999999988,70360.00000000032,-2739.999999999788,-81100.00000000001,77370.0
2004-05-17,-154429.99999999988,68920.00000000032,-4179.999999999785,-83980.00000000001,77010.0
2004-05-18,-154519.99999999988,68690.00000000032,-4329.999999999785,-84160.00000000001,76990.0
2004-05-19,-146959.99999999988,84890.00000000029,3230.000000000203,-82000.00000000001,76990.0
2004-05-20,-151159.99999999988,75890.00000000026,-969.9999999998072,-83200.00000000001,76990.0
2004-05-21,-157039.99999999985,63290.00000000032,-6849.999999999782,-84880.0,76990.0
2004-05-24,-145279.99999999985,88490.00000000032,4910.0000000002165,-81520.0,76990.0
